,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
268,269,aumento na quantidade de carbono presente na atmosfera.,54,1,0,d,
269,270,redução da quantidade global de carbono armazenado nos oceanos.,54,0,0,e,
270,271,"ser amplamente aplicada em animais, visto que esses são os principais transmissores do vírus para os seres humanos.",55,1,0,a,
271,272,"estimular a imunidade, minimizando a transmissão do vírus por gotículas de saliva.",55,0,0,b,
272,273,"induzir a imunidade, para proteger o organismo da contaminação viral.",55,0,0,c,
273,274,"ser capaz de alterar o genoma do organismo portador, induzindo a síntese de enzimas protetoras.",55,0,0,d,
274,275,"produzir antígenos capazes de se ligarem ao vírus, impedindo que este entre nas células do organismo humano.",55,0,0,e,
275,276,800 m.,56,0,0,a,
276,277,1.600 m.,56,0,0,b,
277,278,6.400 m.,56,0,0,c,
278,279,80 m.,56,0,0,d,
279,280,430 m.,56,1,0,e,
280,281,"Ptolomeu apresentou as ideias mais valiosas, por serem mais antigas e tradicionais.",57,0,0,a,
281,282,Copérnico desenvolveu a teoria do heliocentrismo inspirado no contexto político do Rei Sol.,57,0,0,b,
282,283,Copérnico viveu em uma época em que a pesquisa científica era livre e amplamente incentivada pelas autoridades.,57,0,0,c,
283,284,Kepler estudou o planeta Marte para atender às necessidades de expansão econômica e científica da Alemanha.,57,0,0,d,
284,285,"Kepler apresentou uma teoria científica que, graças aos métodos aplicados, pôde ser testada e generalizada.",57,1,0,e,
285,286,"reprodutor, pois secreta hormônios que alteram a temperatura, principalmente durante a menopausa.",58,0,0,a,
286,287,"endócrino, pois fabrica anticorpos que, por sua vez, atuam na variação do diâmetro dos vasos periféricos.",58,0,0,b,
287,288,"digestório, pois produz enzimas que atuam na quebra de alimentos calóricos.",58,1,0,c,
288,289,"imunológico, pois suas células agem no sangue, diminuindo a condução do calor.",58,0,0,d,
289,290,"nervoso, pois promove a sudorese, que permite perda de calor por meio da evaporação da água.",58,0,0,e,
290,291,4.320.,59,0,0,a,
291,292,4.390.,59,0,0,b,
292,293,4.470.,59,0,0,c,
293,294,4.070.,59,1,0,d,
294,295,4.270.,59,0,0,e,
295,296,a única molécula que participa da produção de proteínas é o DNA.,60,0,0,a,
296,297,"o fluxo de informação genética, nos sistemas biológicos, é unidirecional.",60,0,0,b,
297,298,as fontes de informação ativas durante o processo de transcrição são as proteínas.,60,0,0,c,
298,299,é possível obter diferentes variantes proteicas a partir de um mesmo produto de transcrição.,60,1,0,d,
299,300,a molécula de DNA possui forma circular e as demais moléculas possuem forma de fita simples linearizadas.,60,0,0,e,
300,301,H2SO4 e HNO3.,61,0,0,a,
301,302,H2CO3 e H2SO3.,61,0,0,b,
302,303,HNO3 e HNO2.,61,0,0,c,
303,304,H2SO4 e H2SO3.,61,1,0,d,
304,305,H2SO3 e HNO2.,61,0,0,e,
305,306,A quantidade de gasolina consumida pelo gerador é duas vezes menor que a consumida na combustão.,62,0,0,a,
306,307,A quantidade de gasolina consumida pelo gerador é sete vezes maior que a consumida na combustão.,62,0,0,b,
307,308,A quantidade de gasolina consumida pelo gerador é sete vezes menor que a consumida na combustão.,62,0,0,c,
308,309,A quantidade de gasolina consumida é igual para os dois casos.,62,1,0,d,
309,310,A quantidade de gasolina consumida pelo gerador é duas vezes maior que a consumida na combustão.,62,0,0,e,
310,311,Concentração média de álcool no sangue ao longo do dia.,63,0,0,a,
311,312,Variação da frequência da ingestão de álcool ao longo das horas.,63,0,0,b,
312,313,Concentração mínima de álcool no sangue a partir de diferentes dosagens.,63,0,0,c,
313,314,Estimativa de tempo necessário para metabolizar diferentes quantidades de álcool.,63,1,0,d,
314,315,Representação gráfica da distribuição de frequência de álcool em determinada hora do dia.,63,0,0,e,
315,316,"diminui o efeito colateral dos medicamentos, se comparados com aqueles em que a ingestão se faz por via oral.",64,0,0,a,
316,317,"deve ser eficaz para medicamentos constituídos de moléculas polares e ineficaz, se essas forem apolares.",64,0,0,b,
317,318,"provoca ferimento na pele do paciente ao serem introduzidos os eletrodos, rompendo o epitélio.",64,0,0,c,
318,319,"aumenta o risco de estresse nos pacientes, causado pela aplicação da corrente elétrica.",64,1,0,d,
319,320,"inibe o mecanismo de ação dos medicamentos no tecido-alvo, pois estes passam a entrar por meio da pele.",64,0,0,e,
320,321,mais eficiente em pH neutro.,65,1,0,a,
321,322,eficiente em qualquer faixa de pH.,65,0,0,b,
322,323,mais eficiente em pH ácido ou neutro.,65,0,0,c,
323,324,mais eficiente em pH básico.,65,0,0,d,
324,325,mais eficiente em pH ácido.,65,0,0,e,
325,326,o processo de compostagem iria produzir intenso mau cheiro.,66,0,0,a,
326,327,o adubo formado seria pobre em matéria orgânica que não foi transformada em composto.,66,0,0,b,
327,328,a falta de água no composto vai impedir que microrganismos decomponham a matéria orgânica.,66,1,0,c,
328,329,"a falta de água no composto iria elevar a temperatura da mistura, o que resultaria na perda de nutrientes essenciais.",66,0,0,d,
329,330,apenas microrganismos que independem de oxigênio poderiam agir sobre a matéria orgânica e transformá-la em adubo.,66,0,0,e,
330,331,"qualquer uma das duas, pois as diferenças nas frequências são compensadas pelas diferenças nos comprimentos de onda.",67,0,0,a,
331,332,"qualquer uma das duas, pois nesse caso as intensidades decaem igualmente da mesma forma, independentemente da frequência.",67,0,0,b,
332,333,"a tecnologia GSM, pois é a que opera com ondas de maior comprimento de onda.",67,0,0,c,
333,334,"a tecnologia TDMA/CDMA, pois é a que apresenta Efeito Doppler mais pronunciado.",67,0,0,d,
334,335,"a tecnologia GSM, pois é a que utiliza ondas que se propagam com maior velocidade.",67,1,0,e,
335,336,o teste classificaria 96 como positivos em cada 100 indivíduos não infectados.,68,0,0,a,
336,337,ações de profilaxia são medidas adotadas para o tratamento de falsos positivos.,68,1,0,b,
337,338,testes de alta sensibilidade resultam em maior número de animais falsos negativos comparado a um teste de baixa sensibilidade.,68,0,0,c,
338,339,a especificidade aponta um número de 5 falsos positivos.,68,0,0,d,
339,340,"o teste, a cada 100 indivíduos infectados, classificaria 90 como positivos.",68,0,0,e,
340,341,"a espécie 8 é mais indicada que a 1, uma vez que aquela possui melhor adaptação a regiões com maior incidência de luz.",69,0,0,a,
341,342,"recomenda-se a utilização de espécies pioneiras, isto é, aquelas que suportam alta incidência de luz, como as espécies 2, 3 e 5.",69,1,0,b,
342,343,"sugere-se o uso de espécies exóticas, pois somente essas podem suportar a alta incidência luminosa característica de regiões desmatadas.",69,0,0,c,
343,344,"espécies de comunidade clímax, como as 4 e 7, são as mais indicadas, uma vez que possuem boa capacidade de aclimatação a diferentes ambientes.",69,0,0,d,
344,345,"é recomendado o uso de espécies com melhor desenvolvimento à sombra, como as plantas das espécies 4, 6, 7, 9 e 10, pois essa floresta, mesmo no estágio de degradação referido, possui dossel fechado, o que impede a entrada de luz.",69,0,0,e,
345,346,"um objeto cinza, pois os bastonetes captam luminosidade, porém não diferenciam cor.",70,0,0,a,
346,347,"um objeto vermelho, pois a retina capta a luz refletida pelo objeto, transformando-a em vermelho.",70,0,0,b,
347,348,"um objeto indefinido, pois as células que captam a luz estão inativas.",70,0,0,c,
348,349,"um objeto rosa, pois haverá mistura da luz vermelha com o branco do objeto.",70,1,0,d,
349,350,"um objeto verde, pois o olho não consegue diferenciar componentes de cores.",70,0,0,e,
350,351,"R$ 4.000,00 e R$ 5.000,00.",71,0,0,a,
351,352,"R$ 6.000,00 e R$ 6.900,00.",71,0,0,b,
352,353,"R$ 7.000,00 e R$ 7.950,00.",71,0,0,c,
353,354,"R$ 500,00 e R$ 1.000,00.",71,1,0,d,
354,355,"R$ 1.050,00 e R$ 1.250,00.",71,0,0,e,
355,356,"as partículas, quanto menores, mais potentes e radiativas se tornam.",72,0,0,a,
356,357,"as partículas podem ser manipuladas, mas não caracterizadas com a atual tecnologia.",72,0,0,b,
357,358,as propriedades biológicas das partículas somente podem ser testadas em microrganismos.,72,0,0,c,
358,359,"as partículas podem atravessar poros e canais celulares, o que poderia causar impactos desconhecidos aos seres vivos e, até mesmo, aos ecossistemas.",72,1,0,d,
359,360,"o organismo humano apresenta imunidade contra partículas tão pequenas, já que apresentam a mesma dimensão das bactérias (um bilionésimo de metro).",72,0,0,e,
360,361,a eficiência é tanto maior quanto menos isolado termicamente do ambiente externo for o seu compartimento interno.,73,0,0,a,
361,362,"a energia retirada do interior pode ser devolvida à geladeira abrindo-se a sua porta, o que reduz seu consumo de energia.",73,1,0,b,
362,363,a expansão do gás é um processo que cede a energia necessária ao resfriamento da parte interna da geladeira.,73,0,0,c,
363,364,"o calor flui de forma não-espontânea da parte mais fria, no interior, para a mais quente, no exterior da geladeira.",73,0,0,d,
364,365,a quantidade de calor cedida ao meio externo é igual ao calor retirado da geladeira.,73,0,0,e,
365,366,"a seleção natural, que, nesse caso, poderia ser entendida como a sobrevivência diferenciada de indivíduos com características distintas.",74,0,0,a,
366,367,"a mutação genética, que, em certos ambientes, como os de solo mais escuro, têm maior ocorrência e capacidade de alterar significativamente a cor da pelagem dos animais.",74,0,0,b,
367,368,"a herança de caracteres adquiridos, capacidade de organismos se adaptarem a diferentes ambientes e transmitirem suas características genéticas aos descendentes.",74,1,0,c,
368,369,"a alimentação, pois pigmentos de terra são absorvidos e alteram a cor da pelagem dos roedores.",74,0,0,d,
369,370,"o fluxo gênico entre as diferentes populações, que mantém constante a grande diversidade interpopulacional.",74,0,0,e,
370,371,"do DNAmt, transmitido ao longo da linhagem materna, pois, em cada célula humana, há várias cópias dessa molécula.",75,1,0,a,
371,372,"do cromossomo X, pois a vítima herdou duas cópias desse cromossomo, estando assim em número superior aos demais.",75,0,0,b,
372,373,"do cromossomo autossômico, pois esse cromossomo apresenta maior quantidade de material genético quando comparado aos nucleares, como, por exemplo, o DNAmt.",75,0,0,c,
373,374,"do cromossomo Y, pois, em condições normais, este é transmitido integralmente do pai para toda a prole e está presente em duas cópias em células de indivíduos do sexo feminino.",75,0,0,d,
374,375,"de marcadores genéticos em cromossomos autossômicos, pois estes, além de serem transmitidos pelo pai e pela mãe, estão presentes em 44 cópias por célula, e os demais, em apenas uma.",75,0,0,e,
375,376,os efluentes promovam o crescimento excessivo de plantas aquáticas devido à alta diversidade de espécies vegetais permanentes no manguezal.,76,0,0,a,
376,377,"o impedimento da penetração da luz pelas partículas em suspensão venha a comprometer a produtividade primária do ambiente marinho, que resulta da atividade metabólica do fitoplâncton.",76,0,0,b,
377,378,a atividade microbiana se torne responsável pela reciclagem do fósforo orgânico excedente no ambiente marinho.,76,0,0,c,
378,379,a relativa instabilidade das condições marinhas torne as alterações de fatores físico-químicos pouco críticas à vida no mar.,76,0,0,d,
379,380,"a amônia excedente seja convertida em nitrito, por meio do processo de nitrificação, e em nitrato, formado como produto intermediário desse processo.",76,1,0,e,
380,381,,77,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2009/22-images/alt_img_2.png
381,382,,77,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2009/22-images/alt_img_3.png
382,383,,77,1,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2009/22-images/alt_img_4.png
383,384,,77,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2009/22-images/alt_img_0.png
384,385,,77,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2009/22-images/alt_img_1.png
385,386,de 0%.,78,0,0,a,
386,387,"de 8,0%.",78,0,0,b,
387,388,"entre 8,4% e 8,6%.",78,0,0,c,
