,text,question_id,is_correct,has_image_alt,alternative,answer_image
11822,"infiltração, na matriz das plantas, de minerais aptos a mantê-las vivas a despeito das condições climáticas. d) sustentação da estrutura da vegetação por meio da formação de uma camada de sílica na superfície das plantas.",2365,0,0,c,
11823,sustentação da estrutura da vegetação por meio da formação de uma camada de sílica na superfície das plantas.,2365,0,0,d,
11824,penetração na composição celular das plantas de elemento capaz de formar uma estrutura interior inorgânica.,2365,1,0,e,
11825,regra de acentuação de palavras monossílabas.,2366,0,0,a,
11826,presença de expressão adverbial com nome feminino.,2366,0,0,b,
11827,elipse do nome “época” imediatamente depois de “à” (l.3) .,2366,0,0,c,
11828,regência do adjetivo “anterior” (l.3)  e presença do artigo feminino antes do termo elíptico “época”.,2366,1,0,d,
11829,regência do nome “época” (l.3) .,2366,0,0,e,
11830,as teorias constitucionais moderna e clássica se assemelham por definir cidadão como o indivíduo que tem vínculo jurídico com o Estado.,2367,0,0,a,
11831,é vedado ao cidadão assumir responsabilidades na esfera estatal.,2367,0,0,b,
11832,a consolidação do regime democrático tem como consequência para os cidadãos o ônus da aceitação ou a participação do pacto fundante de uma nação.,2367,0,0,c,
11833,a efetivação da cidadania está atrelada à existência de espaços sociais de lutas e de instituições permanentes para a expressão política.,2367,1,0,d,
11834,"a democracia social atende aos interesses de todos os cidadãos, uma vez que abrange um rol amplo de direitos.",2367,0,0,e,
11835,fosse inserida uma vírgula logo após “significando”.,2368,0,0,a,
11836,a vírgula empregada logo após “democracia” fosse substituída por ponto e vírgula.,2368,0,0,b,
11837,o trecho “pelos princípios da democracia” fosse isolado por vírgulas.,2368,0,0,c,
11838,o vocábulo “necessariamente” fosse isolado por vírgulas.,2368,1,0,d,
11839,fosse suprimida a vírgula empregada logo após “Chaui”.,2368,0,0,e,
11840,o Novo Dicionário Aurélio da Língua Portuguesa e o Dicionário Houaiss exaurem os sentidos atualmente em uso atribuídos à palavra competência.,2369,0,0,a,
11841,apenas quatro registros dos usos e das variações da palavra competência não constam do Dicionário Houaiss.,2369,0,0,b,
11842,novos sentidos foram-se incorporando à palavra competência em função de seu uso em diversas áreas do conhecimento.,2369,1,0,c,
11843,as acepções da palavra competência na esfera trabalhista resumem-se ao potencial de um operário realizar certa atividade para a qual seja designado.,2369,0,0,d,
11844,a polissemia da palavra competência decorre da sua etimologia latina.,2369,0,0,e,
11845,finalidade.,2370,0,0,a,
11846,conclusão.,2370,0,0,b,
11847,causa.,2370,0,0,c,
11848,consequência.,2370,0,0,d,
11849,tempo,2370,1,0,e,
11850,vem ajudando.,2371,1,0,a,
11851,ajudou.,2371,0,0,b,
11852,ajudaria.,2371,0,0,c,
11853,vinha ajudando.,2371,0,0,d,
11854,pode ajudar.,2371,0,0,e,
11855,“Mais” (l.12) .,2372,0,0,a,
11856,“digna” (l.15) .,2372,1,0,b,
11857,“homem” (l.3) .,2372,0,0,c,
11858,“Igual” (l.4) .,2372,0,0,d,
11859,“fraternização” (l.6) .,2372,0,0,e,
11860,trata.,2373,0,0,a,
11861,provém.,2373,1,0,b,
11862,manifesta.,2373,0,0,c,
11863,pertence.,2373,0,0,d,
11864,cabe.,2373,0,0,e,
11865,“a ruína da justiça” (l.14) .,2374,0,0,a,
11866,“autoria incontroversa” (l.18) .,2374,1,0,b,
11867,“ação dos homens públicos” (l.15) .,2374,0,0,c,
11868,“falta de punição” (l. 17 e 18) .,2374,0,0,d,
11869,“a mais grave de todas as ruínas” (l.16) .,2374,0,0,e,
11870,Apenas o item I está certo.,2375,0,0,a,
11871,Apenas o item II está certo.,2375,0,0,b,
11872,Apenas o item III está certo.,2375,1,0,c,
11873,Apenas os itens I e II estão certos.,2375,0,0,d,
11874,Apenas os itens II e III estão certos.,2375,0,0,e,
11875,"de agir de forma autônoma, em nome da lei da sobrevivência das espécies.",2376,0,0,a,
11876,de ignorar o direito do outro se isso lhe for necessário para defender seus interesses.,2376,0,0,b,
11877,de demandar ao sistema judicial a concretização de seus direitos.,2376,0,0,c,
11878,à institucionalização do seu direito em detrimento dos direitos de outros.,2376,0,0,d,
11879,"a uma vida plena e adequada, direito esse que está na essência de todos os direitos.",2376,1,0,e,
11880,o Poder Judiciário brasileiro desempenha seu papel com fundamento no princípio da soberania popular.,2377,1,0,a,
11881,"os magistrados do Brasil deveriam ser escolhidos pelo voto popular, como ocorre com os representantes dos demais poderes.",2377,0,0,b,
11882,"os magistrados italianos, ao contrário dos brasileiros, exercem o poder que lhes é conferido em nome de seus nacionais.",2377,0,0,c,
11883,há incompatibilidade entre o autogoverno da magistratura e o sistema democrático.,2377,0,0,d,
11884,os magistrados brasileiros exercem o poder constitucional que lhes é atribuído em nome do governo federal.,2377,0,0,e,
11885,I e II.,2378,0,0,a,
11886,I e III.,2378,1,0,b,
11887,II e IV.,2378,0,0,c,
11888,III e IV.,2378,0,0,d,
11889,"I, II e III.",2378,0,0,e,
11890,adição.,2379,0,0,a,
11891,tempo.,2379,0,0,b,
11892,consequência.,2379,0,0,c,
11893,conclusão.,2379,1,0,d,
11894,explicação.,2379,0,0,e,
11895,causa.,2380,1,0,a,
11896,consequência.,2380,0,0,b,
11897,conclusão.,2380,0,0,c,
11898,finalidade.,2380,0,0,d,
11899,condição.,2380,0,0,e,
11900,"a democracia social atende aos interesses de todos os cidadãos, uma vez que abrange um rol amplo de direitos.",2381,0,0,a,
11901,as teorias constitucionais moderna e clássica se assemelham por definir cidadão como o indivíduo que tem vínculo jurídico com o Estado.,2381,0,0,b,
11902,é vedado ao cidadão assumir responsabilidades na esfera estatal.,2381,0,0,c,
11903,a consolidação do regime democrático tem como consequência para os cidadãos o ônus da aceitação ou a participação do pacto fundante de uma nação.,2381,0,0,d,
11904,a efetivação da cidadania está atrelada à existência de espaços sociais de lutas e de instituições permanentes para a expressão política.,2381,1,0,e,
11905,o vocábulo “necessariamente” fosse isolado por vírgulas.,2382,1,0,a,
11906,fosse suprimida a vírgula empregada logo após “Chaui”.,2382,0,0,b,
11907,fosse inserida uma vírgula logo após “significando”.,2382,0,0,c,
11908,a vírgula empregada logo após “democracia” fosse substituída por ponto e vírgula.,2382,0,0,d,
11909,o trecho “pelos princípios da democracia” fosse isolado por vírgulas.,2382,0,0,e,
11910,“células” (l.10)  e “espaços” (l.10) .,2383,0,0,a,
11911,“os tecidos das plantas” (l.11) .,2383,1,0,b,
11912,“tecidos” (l.11)  e “plantas” (l.11) .,2383,0,0,c,
11913,“Os fósseis da floresta” (l.6) .,2383,0,0,d,
11914,“seus formatos” (l.8) .,2383,0,0,e,
11915,"Como o sistema de democracia representativa procurava representar uma unidade, os partidos políticos foram vistos com maus olhos em um primeiro momento, em seu início, os partidos políticos não tinham sequer o respaldo da Constituição.",2384,0,0,a,
11916,"Como o sistema de democracia representativa procurava representar uma unidade, os partidos políticos foram vistos com maus olhos em um primeiro momento; em seu início, os partidos políticos não tinham sequer o respaldo da Constituição.",2384,1,0,b,
11917,"Como o sistema de democracia representativa procurava representar uma unidade, os partidos políticos foram vistos com maus olhos em um primeiro momento. Em seu início, os partidos políticos não tinham sequer, o respaldo da Constituição.",2384,0,0,c,
11918,"Como o sistema de democracia representativa, procurava representar uma unidade, os partidos políticos foram vistos com maus olhos em um primeiro momento. Em seu início, os partidos políticos não tinham sequer o respaldo da Constituição.",2384,0,0,d,
11919,"Como o sistema de democracia representativa procurava representar uma unidade os partidos políticos foram vistos com maus olhos em um primeiro momento. Em seu início, os partidos políticos não tinham sequer o respaldo da Constituição.",2384,0,0,e,
11920,"“É imperioso que se retome o debate autêntico, que pressuponha a liberdade e a capacidade dos cidadãos de proporem questões a serem discutidas” (l. 39 a 41) : Urge que seja retomado o debate autêntico, que tenha como pressupostos a liberdade e a capacidade de cada cidadão de apresentar questões para discussão.",2385,1,0,a,
11921,"“A vida política, como todas as demais formas de relacionamento social, pressupõe a organização de um espaço próprio de comunicação” (l. 15 a 17) : Para o exercício da vida política, pressupõe-se locais organizados da própria comunicação, tais como os que ocorre em outras formas de relação social.",2385,0,0,b,
11922,"“No regime democrático, esse espaço é necessariamente público, porque o poder político supremo pertence ao povo” (l. 17 a 19) : Na medida que o poder político maior é o povo quem detém, tal espaço é necessário à todos, que vivem em democracias.",2385,0,0,c,
11923,"“Na realidade, porém, a organização do espaço público de comunicação — não só em matéria política, como também econômica, cultural ou religiosa — faz-se, hoje, com o alheamento do povo” (l. 20 a 23) : Todavia, organizar realmente o espaço de comunicação pública é tarefa que efetua-se, agora, com a oposição do povo: tanto no que diz respeito a assuntos políticos e também econômicos, quanto em questões de cultura e religiosidade.",2385,0,0,d,
11924,"“Portanto, o debate público sobre as grandes questões da vida política e econômica dessas nações é estruturalmente falseado” (l. 36 a 38) : Outrossim, nestes países, a discussão em público acerca de grandes temas políticos e econômicos tornam-se falsos, estruturalmente.",2385,0,0,e,
11925,"“embora"" (l.21) por ainda.",2386,0,0,a,
11926,"“pela qual"" (l.29)  por como.",2386,1,0,b,
11927,"“portanto"" (l.40)  por porquanto.",2386,0,0,c,
11928,"“continuaram"" (l.18)  por mantiveram.",2386,0,0,d,
11929,"“sobretudo"" (l.20)  por ademais.",2386,0,0,e,
11930,concessão.,2387,0,0,a,
11931,consequência.,2387,0,0,b,
11932,comparação.,2387,0,0,c,
11933,conformidade.,2387,0,0,d,
11934,finalidade.,2387,1,0,e,
11935,“prática” (l.21) .,2388,1,0,a,
11936,“nível” (l.22) .,2388,0,0,b,
11937,“poder local” (l.22) .,2388,0,0,c,
11938,“discussão” (l.20) .,2388,0,0,d,
11939,“orçamento” (l.21) .,2388,0,0,e,
11940,"O voto de uma população, de maneira geral, baseia-se mais em uma escolha ideológica que em uma escolha racional.",2389,0,0,a,
11941,A teoria do contextualismo geográfico e a teoria da escolha racional são complementares e interdependentes.,2389,0,0,b,
11942,"As convicções políticas de sociedades geograficamente distantes são, em geral, distintas, dados os contextos distintos em que se encontram.",2389,0,0,c,
11943,A teoria do contextualismo geográfico aborda a relevância da identificação das bases eleitorais de um candidato.,2389,1,0,d,
11944,A reeleição de um candidato depende diretamente da identificação de suas bases eleitorais e de que ele lhes dirija sua atuação durante as eleições.,2389,0,0,e,
11945,A substituição da forma verbal “designava” (R.3)  por chamava manteria a coesão e o sentido original do texto.,2390,0,0,a,
11946,"O antecedente do pronome “cujo” (R.10)  pode ser o vocábulo “direitos”, do trecho “uma série de direitos” (R.9) , ou a expressão “os direitos à liberdade e à propriedade” (R.10) .",2390,1,0,b,
11947,A coesão textual seria mantida caso a expressão “Para tanto” (R.12)  fosse substituída pelo vocábulo Porquanto.,2390,0,0,c,
11948,"Nas linhas 16 e 17, as formas pronominais em “torná-la” e “fazê-la” referem-se ao termo “administração pública”.",2390,0,0,d,
11949,"A substituição da forma verbal “era” (R.2)  pela forma verbal foi geraria problema no sequenciamento textual, uma vez que tais formas verbais de passado possuem funções diferentes.",2390,0,0,e,
11950,"Acredita-se que haja, por essa razão, uma relação, entre maior nível de escolaridade e redução da criminalidade.",2391,0,0,a,
11951,"Acredita-se por essa razão, que haja uma relação entre maior nível de escolaridade e redução da criminalidade.",2391,0,0,b,
11952,"Por essa razão, acredita-se, que haja uma relação entre maior nível de escolaridade e redução da criminalidade.",2391,0,0,c,
11953,"Acredita-se que haja por essa razão, uma relação, entre maior nível de escolaridade e redução da criminalidade.",2391,0,0,d,
11954,"Por essa razão, acredita-se que haja uma relação entre maior nível de escolaridade e redução da criminalidade.",2391,1,0,e,
11955,"Vossa Excelência, data maxima venia, não adentrou as entranhas meritórias doutrinárias e jurisprudenciais acopladas na inicial, que caracterizam hialinamente, o dano sofrido.",2392,0,0,a,
11956,"O alcândor Conselho Especial de Justiça, na sua apostura irrepreensível, foi correto e acendrado em seu decisório.",2392,0,0,b,
11957,"Estribado no escólio do saudoso mestre baiano Orlando Gomes, o pedido contido na exordial não logrou agasalho.",2392,0,0,c,
11958,"Com espia no referido precedente, plenamente afincado, de modo consuetudinário por entendimento turmário iterativo e remansoso, resulta de meridiana clareza que o apelo a este Pretório se compadece do imperioso prequestionamento da matéria abojada na insurgência, sem o que estéril se mostrará a irresignação, inviabilizada ab ovo por carecer de pressuposto essencial ao desabrochar da operação cognitiva.",2392,0,0,d,
11959,"Para ser recebido pelos tribunais superiores, um recurso deve abordar matéria explicitamente tocada pela instância inferior ao julgar a causa. Se isso não ocorrer, o recurso será rejeitado, sem exame do mérito da questão.",2392,1,0,e,
11960,o trecho “que se repete” (R.28)  por que repete-se.,2393,0,0,a,
11961,a expressão “Não obstante” (R.24)  por Embora.,2393,1,0,b,
11962,o artigo “a” (R.33)  por na.,2393,0,0,c,
11963,a conjunção “Porém” (R.2)  por Mas.,2393,0,0,d,
